state,raceEthnicity,sex_gender_standardized,ageCat,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
PA,Black,Female,50-64,90,-5.020167851009088,0.3721005114826899,0.006603418225874736,0.003184463493129157,0.013693085934223359,338,0.008875739644970414
PA,Black,Female,65+,30,-6.041473612711036,0.23201538327214907,0.0023780520026785673,0.0015091398778244315,0.003747254585569599,143,0
PA,Black,Female,65+,60,-6.778483515300548,0.32249851617676806,0.0011379993490385246,6.048264551500981e-4,0.002141180345841054,143,0
PA,Black,Female,65+,90,-7.204736406798222,0.3741025326203826,7.430580353575198e-4,3.569324901602794e-4,0.001546889843682884,143,0
PA,Black,Male,<18,30,-6.692022887512788,0.2435454063125493,0.0012407702938530306,7.69812859330863e-4,0.0019998508773240165,1100,9.090909090909091e-4
PA,Black,Male,<18,60,-7.262689973834662,0.33535279791892386,7.012192349388884e-4,3.634134540917121e-4,0.001353027550059253,1100,9.090909090909091e-4
PA,Black,Male,<18,90,-7.621056900296277,0.3907082677654587,4.900236511868053e-4,2.278481787283544e-4,0.0010538735927695434,1100,9.090909090909091e-4
PA,Black,Male,18-34,30,-2.0768022572694163,0.2304113426670346,0.12533034629845913,0.07978656153486227,0.1968714455306901,1939,0.15059308922124806
PA,Black,Male,18-34,60,-2.65228891682578,0.32059821594515253,0.07048968324477335,0.037603811141143896,0.13213542173420598,1939,0.08715832903558535
PA,Black,Male,18-34,90,-2.964381388232309,0.37173582290138746,0.0515923750257651,0.024897939924688053,0.10690736538246105,1939,0.06395048994326973
PA,Black,Male,35-49,30,-2.5181161907704706,0.23045134138720627,0.080611320154021407,0.05131395584305443,0.12663582119548664,1939,0.08715832903558535
PA,Black,Male,35-49,60,-3.08568707017327,0.3206407777704192,0.04569862494921508,0.02437660430609412,0.08567084635848704,1939,0.05518308406395049
PA,Black,Male,35-49,90,-3.409994000370175,0.3717840984475328,0.03304139861145283,0.015943924309541134,0.06847335706100938,1939,0.04486848891181021
PA,Black,Male,50-64,30,-3.5481911658912453,0.23058781862110025,0.02877664478235294,0.018313166706947447,0.04521857405554917,1939,0.04538421866941723
PA,Black,Male,50-64,60,-4.145472437190312,0.32080046358096315,0.015835952690779854,0.008444585670508115,0.029696826749053315,1939,0.026817947395564725
PA,Black,Male,50-64,90,-4.478196958104408,0.37198539639615563,0.011353866206719179,0.0054765773855987975,0.023538474628161398,1939,0.020113460546673543
PA,Black,Male,65+,30,-5.695207590151888,0.2319092541390268,0.0033620391804512406,0.002134033611098976,0.0052966867026374145,1918,0.0010427528675703858
PA,Black,Male,65+,60,-6.3272342197917135,0.3223840517231272,0.0017869693049880925,9.499555628993448e-4,0.0033614828121259995,1918,0.0010427528675703858
PA,Black,Male,65+,90,-6.662765513893542,0.37396612528770634,0.001277608236930854,6.138710605983885e-4,0.002658999441156992,1918,0.0010427528675703858
PA,Hispanic,Female,<18,30,-7.486959279418558,0.7482307111709717,5.60344222847998e-4,1.292884600692547e-4,0.0024285666942814323,NA,NA
PA,Hispanic,Female,<18,60,-8.232991920739439,1.0539773226561229,2.657400664513975e-4,3.367517921884226e-5,0.002097027679011739,NA,NA
PA,Hispanic,Female,<18,90,-8.231253386300098,1.0705938918336178,2.662024665416095e-4,3.2652835641088415e-5,0.0021702174344596873,NA,NA
PA,Hispanic,Female,18-34,30,-2.6327092728927215,0.23133959724794345,0.07188344630984582,0.04567854566046549,0.11312159305134561,NA,NA
PA,Hispanic,Female,18-34,60,-3.337493333880797,0.3216091080610021,0.03552589776781694,0.018914326980651725,0.0667266360310058,NA,NA
PA,Hispanic,Female,18-34,90,-3.748187400452702,0.37295197609869396,0.023560412768832712,0.011342939018336199,0.048937321177558224,NA,NA
PA,Hispanic,Female,35-49,30,-3.0920316558413377,0.23164363989855177,0.04540960393711219,0.028838474960217547,0.07150281464501687,NA,NA
PA,Hispanic,Female,35-49,60,-3.768481161481798,0.32192312076539187,0.023087102251398584,0.012284230848389734,0.04339012323562798,NA,NA
PA,Hispanic,Female,35-49,90,-4.194756084232025,0.3733506932337059,0.015074418902163322,0.007251767863688219,0.031335545967452756,NA,NA
PA,Hispanic,Female,50-64,30,-4.552030950514,0.23380099081402855,0.010545764693522235,0.0066690859190990425,0.01667592145613929,NA,NA
PA,Hispanic,Female,50-64,60,-5.283905159704634,0.3243210221641389,0.005072582817149984,0.0026863747185843444,0.009578372018928522,NA,NA
PA,Hispanic,Female,50-64,90,-5.72725416683114,0.3766145630096314,0.0032560054180233566,0.0015563605776196677,0.0068117706363468354,NA,NA
PA,Hispanic,Female,65+,30,-6.899258211145921,0.25322528581033094,0.0010085332703829739,6.139662177333577e-4,0.0016566699080357464,NA,NA
PA,Hispanic,Female,65+,60,-7.634521824811266,0.34867912183710464,4.834697426753331e-4,2.4410298653107382e-4,9.575589197176726e-4,NA,NA
PA,Hispanic,Female,65+,90,-8.258393978511178,0.42133156119993725,2.590747368791115e-4,1.1344542609739364e-4,5.916476459029577e-4,NA,NA
PA,Hispanic,Male,<18,30,-7.140693256859411,0.7481915893835073,7.922027060941066e-4,1.827992822111344e-4,0.0034331925155918295,NA,NA
PA,Hispanic,Male,<18,60,-7.781742625230605,1.0539389946842799,4.1728437037802515e-4,5.2883186946601105e-5,0.003292657946988127,NA,NA
PA,Hispanic,Male,<18,90,-7.689282493395418,1.0705432943874438,4.577064613549751e-4,5.61486008994779e-5,0.0037310850388088926,NA,NA
PA,Hispanic,Male,18-34,30,-2.286443250333574,0.2312505526667221,0.1016272826024617,0.06459062484490118,0.15990098553715912,2,0
PA,Hispanic,Male,18-34,60,-2.886244038371963,0.3215112408980265,0.05578534723844096,0.029706348816373466,0.10475891822821948,2,0
PA,Hispanic,Male,18-34,90,-3.206216507548022,0.372834713508857,0.04050959142709299,0.01950744447708474,0.08412311512754574,2,0
PA,Hispanic,Male,35-49,30,-2.7457656332821903,0.23155052457941125,0.06419912913316547,0.04077866210259832,0.10107070631908353,2,0
PA,Hispanic,Male,35-49,60,-3.317231865972964,0.3218220254008496,0.03625304627742289,0.019293414764811584,0.06812082673877046,2,0
PA,Hispanic,Male,35-49,90,-3.6527851913273452,0.3732273482943,0.025918839229137083,0.012471648234659018,0.05386507174881225,2,0
PA,Hispanic,Male,50-64,30,-4.205764927954853,0.23369382339148748,0.01490937710676863,0.009430592006872112,0.023571110440347046,NA,NA
PA,Hispanic,Male,50-64,60,-4.8326558641958,0.3242045605625094,0.007965338292078572,0.004219303860444347,0.01503722324956502,NA,NA
PA,Hispanic,Male,50-64,90,-5.18528327392646,0.37647691745382783,0.005598350523935331,0.0026767163635800116,0.01170894645965732,NA,NA
PA,Hispanic,Male,65+,30,-6.5529921885867735,0.2531150319658499,0.0014258428184063961,8.681999304686758e-4,0.0023416584953002894,NA,NA
PA,Hispanic,Male,65+,60,-7.183272529302432,0.3485600239001578,7.591793358943872e-4,3.833977397699475e-4,0.0015032776781492647,NA,NA
PA,Hispanic,Male,65+,90,-7.716423085606497,0.4211997805356804,4.4545109812073997e-4,1.9510757482310974e-4,0.00101701167162204,NA,NA
PA,Other or Unknown,Female,<18,30,-7.480311351702515,0.2861236892917222,5.640817604123646e-4,3.219534854953041e-4,9.883049780945858e-4,NA,NA
PA,Other or Unknown,Female,<18,60,-8.333361252478795,0.39796706321088693,2.4036276560281803e-4,1.1018361424031387e-4,5.243452893297533e-4,NA,NA
PA,Other or Unknown,Female,<18,90,-8.973263876689812,0.4617504078706283,1.267538074754875e-4,5.127649766427181e-5,0.00031333122271195427,NA,NA
PA,Other or Unknown,Female,18-34,30,-2.6524531835214473,0.23077163999864103,0.07047810508840689,0.044835399392232356,0.11078664100654975,53,0
PA,Other or Unknown,Female,18-34,60,-3.3873847818826364,0.3210046839644444,0.033796947815652255,0.018015146524886252,0.06340407390392476,53,0
PA,Other or Unknown,Female,18-34,90,-3.8389149010900345,0.3722359993868463,0.021516936686767955,0.010373673736765987,0.044630145127999274,53,0
PA,Other or Unknown,Female,35-49,30,-2.8910499770676292,0.23083971975142523,0.055517889487065104,0.0353135860912619,0.08728187630484381,52,0.07692307692307693
PA,Other or Unknown,Female,35-49,60,-3.618498909214686,0.32107463440433176,0.02682290991097935,0.014295740846297558,0.0503274719252377,52,0.057692307692307696
PA,Other or Unknown,Female,35-49,90,-4.062477852069529,0.3723179792380774,0.017206331506265157,0.008294126359928594,0.03569487985302914,52,0.057692307692307696
PA,Other or Unknown,Female,50-64,30,-4.1482439732049015,0.23131189786600342,0.01579212354265909,0.01003569579598872,0.02485041107825223,52,0
PA,Other or Unknown,Female,50-64,60,-4.883226374554529,0.3216014090682566,0.00757254271286996,0.004031754839707558,0.014222938997550585,52,0
PA,Other or Unknown,Female,50-64,90,-5.315988566102887,0.37296682690810945,0.004912420102196756,0.002364969592840081,0.01020388225435361,52,0
PA,Other or Unknown,Female,65+,30,-6.37923660922444,0.23459594197091527,0.0016964174919070554,0.0010711352556085755,0.0026867123379420064,NA,NA
PA,Other or Unknown,Female,65+,60,-7.04946968696566,0.32533819494426,8.678690775762706e-4,4.586969379627131e-4,0.0016420356742697791,NA,NA
PA,Other or Unknown,Female,65+,90,-7.513824822406699,0.3781581057439286,5.454906885496395e-4,2.5995524142673475e-4,0.0011446589407516274,NA,NA
PA,Other or Unknown,Male,<18,30,-7.134045329143367,0.28600695332226134,7.974867569540772e-4,4.5527512246870146e-4,0.001396924839794762,NA,NA
PA,Other or Unknown,Male,<18,60,-7.882111956969961,0.3978347341004942,3.7743508777678835e-4,1.7306320080539542e-4,0.00082315157019001905,NA,NA
PA,Other or Unknown,Male,<18,90,-8.43129298378513,0.4616031440031313,2.1793951587524782e-4,8.818986408894888e-5,5.385838051868515e-4,NA,NA
PA,Other or Unknown,Male,18-34,30,-2.3061871609623,0.23070312783500355,0.09964044116961711,0.06339584330888466,0.1566067583974315,328,0.09146341463414634
PA,Other or Unknown,Male,18-34,60,-2.9361354863738023,0.3209246596326189,0.053070424337132396,0.028293129971204162,0.09954607150887183,328,0.057926829268292686
PA,Other or Unknown,Male,18-34,90,-3.2969440081853545,0.37213824107930027,0.03699605446202812,0.017839832195241014,0.07672202466806105,328,0.036585365853658534
PA,Other or Unknown,Male,35-49,30,-2.544783954508482,0.23076846480445207,0.07849000756132925,0.049932567475437686,0.12338002226719107,327,0.027522935779816515
PA,Other or Unknown,Male,35-49,60,-3.167249613705852,0.3209924187304103,0.04211928303990476,0.022451829099940448,0.0790151214806955,327,0.024464831804281346
PA,Other or Unknown,Male,35-49,90,-3.5205069591648486,0.3722169044890616,0.029584433265956434,0.01426368208780899,0.06136134318472272,327,0.012232415902140673
PA,Other or Unknown,Male,50-64,30,-3.801977950645754,0.231221210569142,0.022326567305148537,0.014190774681443332,0.035126736828762634,327,0.012232415902140673
PA,Other or Unknown,Male,50-64,60,-4.431977079045695,0.3215012126680243,0.01189095705550512,0.006332197942062201,0.02232950722475663,327,0.009174311926605505
PA,Other or Unknown,Male,50-64,90,-4.774017673198207,0.3728444058577659,0.008446377116171735,0.004067286211125192,0.017540267068850656,327,0.0030581039755351682
PA,Other or Unknown,Male,65+,30,-6.032970586665293,0.23448529901831847,0.0023983588532841926,0.0015146766007709813,0.0037975929556175844,NA,NA
PA,Other or Unknown,Male,65+,60,-6.598220391456826,0.3252180527496681,0.0013627911155550442,7.204489043526547e-4,0.0025778366979466957,NA,NA
PA,Other or Unknown,Male,65+,90,-6.971853929502019,0.3780188345413362,9.379124694140213e-4,4.470870539792802e-4,0.0019675805694948064,NA,NA
PA,White,Female,<18,30,-7.515217180890189,0.24780027441354327,5.447316984775242e-4,3.3516192185293866e-4,8.853410962848208e-4,NA,NA
PA,White,Female,<18,60,-8.421418150489677,0.3462442895978756,2.2010229322112055e-4,1.1166084081724589e-4,4.338586305335595e-4,NA,NA
PA,White,Female,<18,90,-9.13234852185457,0.4102162041450434,1.0811138476877969e-4,4.838321955077688e-5,2.415728350685058e-4,NA,NA
PA,White,Female,18-34,30,-2.571390678056905,0.2303749984906709,0.07642918309533736,0.04865905423346459,0.12004795655488198,1355,0.14243542435424356
PA,White,Female,18-34,60,-3.3003069461456174,0.3205723780063094,0.03687184799248135,0.019670853403524285,0.06911409212866551,1355,0.08118081180811808
PA,White,Female,18-34,90,-3.769245547184667,0.37172313402965196,0.02306946154352832,0.011133357443310342,0.04780229671222074,1355,0.043542435424354244
PA,White,Female,35-49,30,-2.53324865041509,0.23038109813745003,0.07940065587163703,0.050550254167675626,0.1247167646661907,1355,0.13210332103321032
PA,White,Female,35-49,60,-3.252347383066282,0.3205785314654411,0.03868329665627116,0.020636998737322367,0.07251041971964747,1355,0.06937269372693727
PA,White,Female,35-49,90,-3.703617674278349,0.3717240577061507,0.024634246395045103,0.011888503484547489,0.05104478425232938,1355,0.042804428044280446
PA,White,Female,50-64,30,-3.7556938857179927,0.23047003801087043,0.023384219002829915,0.014884917013074511,0.036736630637040045,1355,0.03985239852398524
PA,White,Female,50-64,60,-4.47522303010231,0.32068163569410707,0.011387682045375196,0.006073941846541584,0.02135010601729718,1355,0.023616236162361623
PA,White,Female,50-64,90,-4.91922876407642,0.37185339461084016,0.007304762370045917,0.0035243895851634088,0.015140083692071407,1355,0.013284132841328414
PA,White,Female,65+,30,-6.067726836411958,0.23112476046826783,0.0023164328611483456,0.001472603961541495,0.0036437910941045032,1182,0.001692047377326565
PA,White,Female,65+,60,-6.775455028021403,0.32149383483021027,0.0011414509895773673,6.078567176440964e-4,0.0021434498028695187,1182,8.460236886632825e-4
PA,White,Female,65+,90,-7.203912361838208,0.3729189150009629,7.436706009426821e-4,3.580564134911018e-4,0.0015445777309619226,1182,8.460236886632825e-4
PA,White,Male,<18,30,-7.1689511583310415,0.24770454804311096,7.701300522664528e-4,4.7393368491365173e-4,0.0012514415334541778,3358,2.977963073257892e-4
PA,White,Male,<18,60,-7.970168854980843,0.34613867581026747,3.4562062120328704e-4,1.7537426804174804e-4,6.811353520375633e-4,3358,2.977963073257892e-4
PA,White,Male,<18,90,-8.59037762894989,0.4100906982538708,1.8588587851033203e-4,8.321019946539109e-5,4.152563033324954e-4,3358,2.977963073257892e-4
PA,White,Male,18-34,30,-2.2251246554977575,0.23034194829686988,0.10805394827656253,0.06879758899815087,0.16971024578300073,5216,0.14934815950920247
PA,White,Male,18-34,60,-2.8490576506367833,0.32052691550111917,0.05789885612537417,0.03089135643924145,0.10851830178516739,5216,0.09049079754601227
PA,White,Male,18-34,90,-3.227274654279987,0.37166133280701813,0.03966545368880934,0.019144927498500556,0.08218094408883522,5216,0.0625
PA,White,Male,35-49,30,-2.1869826278559428,0.2303494561360629,0.11225495308483038,0.0714713030535786,0.176310966131833,5216,0.12883435582822086
PA,White,Male,35-49,60,-2.801098087557448,0.32053425155280485,0.06074332450093956,0.03240852814676218,0.1138512509644803,5216,0.0732361963190184
PA,White,Male,35-49,90,-3.161646781373669,0.3716650148729796,0.04235593265571879,0.020443366516449485,0.08775585125337584,5216,0.05080521472392638
PA,White,Male,50-64,30,-3.4094278631588453,0.23041141727741687,0.03306010987279205,0.02104639604765125,0.05193149755076745,5216,0.04409509202453988
PA,White,Male,50-64,60,-4.023973734593476,0.32061064809107276,0.017881766177847442,0.009539072142843085,0.03352082433710436,5216,0.02607361963190184
PA,White,Male,50-64,90,-4.377257871171739,0.3717642962215912,0.012559751901885912,0.006060866498908642,0.02602719724404616,5216,0.019171779141104295
PA,White,Male,65+,30,-5.7214608138528105,0.23103979111464484,0.0032749233529348405,0.0020822828075973705,0.00515065625498445,5216,0.006710122699386503
PA,White,Male,65+,60,-6.324205732512569,0.32139935763459354,0.0017923893218799965,9.546775694243305e-4,0.0033651775050362433,5216,0.004601226993865031
PA,White,Male,65+,90,-6.661941468933528,0.3728049313754098,0.0012786614774585434,6.157769786153154e-4,0.00265514176514523,5216,0.002875766871165644
SC,Black,Female,<18,30,-7.571951189556877,0.1336108276209892,5.146872159108177e-4,3.961080225709409e-4,6.687643650908027e-4,1116,8.960573476702509e-4
SC,Black,Female,<18,60,-8.310307270483943,0.17942370330216645,2.4596845290377666e-4,1.7304285680851106e-4,3.4962714404806187e-4,1116,0
SC,Black,Female,<18,90,-8.888196435831059,0.21217495066920594,1.3800834055472584e-4,9.105455755137439e-5,2.091746154707629e-4,1116,0
SC,Black,Female,18-34,30,-2.956730559313505,0.1077330571177821,0.05198861330341723,0.042092593875790084,0.0642111987963469,4027,0.045691581822696795
SC,Black,Female,18-34,60,-3.699906213475061,0.14991115856623075,0.02472584531270766,0.0184308998142793,0.033170785614834275,4027,0.025329029053886266
SC,Black,Female,18-34,90,-4.231520923767091,0.17458372607781916,0.014530274294594385,0.010319719090970136,0.020458780826785327,4027,0.014402781226719643
SC,Black,Female,35-49,30,-3.3980444928145594,0.10782100413063976,0.03343859548098055,0.02706890091719557,0.04130716910749607,4027,0.03079215296746958
SC,Black,Female,35-49,60,-4.133304366822551,0.15000386637093777,0.016029822797955576,0.011946624101870279,0.021508605003620163,4027,0.015147752669481004
SC,Black,Female,35-49,90,-4.677133535904957,0.17469891460741063,0.009305650004708616,0.006607584542261864,0.01310541264455631,4027,0.008443009684628756
SC,Black,Female,50-64,30,-4.428119467935334,0.1081518615215827,0.011936916333071203,0.00965679736561332,0.014755406595786247,4025,0.008944099378881987
