Gender,Race,Age,pPopulation,Month,ReincarcRate
Male,White,24 or younger,0.04481268946494619,25,1.0311766029541112
Male,White,25-39,0.1510028625571967,25,0.8736414947473771
Male,White,40-54,0.10091908590102662,25,0.7074858625120017
Male,White,55-64,0.01716899359435498,25,0.45038191013941864
Male,White,65 or older,0.005722997864784993,25,0.23953186758028153
Female,Black,24 or younger,0.003520686690908717,26,0.7085605531964778
Female,Black,25-39,0.013238326824741532,26,0.6008021075487432
Female,Black,40-54,0.009298649334112076,26,0.48625475845833094
Female,Black,55-64,9.2593552604127e-4,26,0.309357576415627
Female,Black,65 or older,3.0864517534708995e-4,26,0.16517254094917858
Female,Hispanic,24 or younger,0.0021280382118107426,26,0.6443622906498608
Female,Hispanic,25-39,0.008429528267592865,26,0.5460701837491908
Female,Hispanic,40-54,0.004107576089012204,26,0.4421300325165398
Female,Hispanic,55-64,2.817195878396454e-4,26,0.28140435930202773
Female,Hispanic,65 or older,9.39065292798818e-5,26,0.14984118539907976
Female,Other or Unknown,24 or younger,0.0014112463357541167,26,0.5674209596330416
Female,Other or Unknown,25-39,0.005717895036305107,26,0.48166349863159824
Female,Other or Unknown,40-54,0.0031900660284027637,26,0.38954917236324976
Female,Other or Unknown,55-64,2.8122211985828077e-4,26,0.2475990269371613
Female,Other or Unknown,65 or older,9.374070661942692e-5,26,0.13290322123441076
Female,White,24 or younger,0.007581333846086383,26,0.6838335170921973
Female,White,25-39,0.033221658377548834,26,0.579633807212371
Female,White,40-54,0.01917311562577993,26,0.4692326123194088
Female,White,55-64,0.0016536416776967897,26,0.2986079438055916
Female,White,65 or older,5.512138925655966e-4,26,0.1591781941574622
Male,Black,24 or younger,0.05582261454281714,26,1.0113293626034465
Male,Black,25-39,0.1375583598940358,26,0.8571332334380083
Male,Black,40-54,0.08729252551313386,26,0.6939510895477862
Male,Black,55-64,0.014220172252793128,26,0.4416436511384858
Male,Black,65 or older,0.004740057417597709,26,0.23526953851919252
Male,Hispanic,24 or younger,0.03342290771111982,26,0.9204056366679753
Male,Hispanic,25-39,0.09002947168093134,26,0.7796368261433405
Male,Hispanic,40-54,0.04318383507533963,26,0.6314584016008499
Male,Hispanic,55-64,0.005667176416127085,26,0.4020474610611709
Male,Hispanic,65 or older,0.0018890588053756953,26,0.21358509825538677
Male,Other or Unknown,24 or younger,0.01620263741779368,26,0.8086935118129682
Male,Other or Unknown,25-39,0.0439632632621121,26,0.6861818156153281
Male,Other or Unknown,40-54,0.025923011193533557,26,0.5551358143329719
Male,Other or Unknown,55-64,0.003937600163757533,26,0.35295419395502925
Male,Other or Unknown,65 or older,0.001312533387919178,26,0.18905143463604276
Male,White,24 or younger,0.04481268946494619,26,0.9764976441576698
Male,White,25-39,0.1510028625571967,26,0.8273159602489192
Male,White,40-54,0.10091908590102662,26,0.6699708624484481
Male,White,55-64,0.01716899359435498,26,0.4265000514581548
Male,White,65 or older,0.005722997864784993,26,0.22683049995776602
Female,Black,24 or younger,0.003520686690908717,27,0.6709885668053764
Female,Black,25-39,0.013238326824741532,27,0.5689440983683943
Female,Black,40-54,0.009298649334112076,27,0.4604707134885869
Female,Black,55-64,9.2593552604127e-4,27,0.2929536450950966
Female,Black,65 or older,3.0864517534708995e-4,27,0.1564141357109387
Female,Hispanic,24 or younger,0.0021280382118107426,27,0.6101944681454626
Female,Hispanic,25-39,0.008429528267592865,27,0.5171143783210531
Female,Hispanic,40-54,0.004107576089012204,27,0.41868573620358607
Female,Hispanic,55-64,2.817195878396454e-4,27,0.26648266953197836
Female,Hispanic,65 or older,9.39065292798818e-5,27,0.1418957374719502
Female,Other or Unknown,24 or younger,0.0014112463357541167,27,0.5373330123472622
Female,Other or Unknown,25-39,0.005717895036305107,27,0.4561229088626127
Female,Other or Unknown,40-54,0.0031900660284027637,27,0.3688930179433207
Female,Other or Unknown,55-64,2.8122211985828077e-4,27,0.2344698917791766
Female,Other or Unknown,65 or older,9.374070661942692e-5,27,0.12585592231687115
Female,White,24 or younger,0.007581333846086383,27,0.6475727014398721
Female,White,25-39,0.033221658377548834,27,0.5488982639787546
Female,White,40-54,0.01917311562577993,27,0.4443511801753347
Female,White,55-64,0.0016536416776967897,27,0.28277402029640714
Female,White,65 or older,5.512138925655966e-4,27,0.1507376439212626
Male,Black,24 or younger,0.05582261454281714,27,0.9577028194982146
Male,Black,25-39,0.1375583598940358,27,0.8116830626137744
Male,Black,40-54,0.08729252551313386,27,0.6571537815760714
Male,Black,55-64,0.014220172252793128,27,0.4182251455846065
Male,Black,65 or older,0.004740057417597709,27,0.2227941842822023
Male,Hispanic,24 or younger,0.03342290771111982,27,0.871600396383038
Male,Hispanic,25-39,0.09002947168093134,27,0.73829596389845
Male,Hispanic,40-54,0.04318383507533963,27,0.5979748180673549
Male,Hispanic,55-64,0.005667176416127085,27,0.38072857495126566
Male,Hispanic,65 or older,0.0018890588053756953,27,0.20225957869493189
Male,Other or Unknown,24 or younger,0.01620263741779368,27,0.7658118957205415
Male,Other or Unknown,25-39,0.0439632632621121,27,0.6497964795677378
Male,Other or Unknown,40-54,0.025923011193533557,27,0.5256992966391231
Male,Other or Unknown,55-64,0.003937600163757533,27,0.3342385173454067
Male,Other or Unknown,65 or older,0.001312533387919178,27,0.1790268320846868
Male,White,24 or younger,0.04481268946494619,27,0.9247180806020607
Male,White,25-39,0.1510028625571967,27,0.7834468740298419
Male,White,40-54,0.10091908590102662,27,0.6344451250745704
Male,White,55-64,0.01716899359435498,27,0.40388454731119106
Male,White,65 or older,0.005722997864784993,27,0.21480263244658002
Female,Black,24 or younger,0.003520686690908717,28,0.6354088648492535
Female,Black,25-39,0.013238326824741532,28,0.5387753854408102
Female,Black,40-54,0.009298649334112076,28,0.43605388799266265
Female,Black,55-64,9.2593552604127e-4,28,0.2774195452682263
Female,Black,65 or older,3.0864517534708995e-4,28,0.14812015187032587
Female,Hispanic,24 or younger,0.0021280382118107426,28,0.5778384215808305
Female,Hispanic,25-39,0.008429528267592865,28,0.48969397748548193
Female,Hispanic,40-54,0.004107576089012204,28,0.3964845923326438
Female,Hispanic,55-64,2.817195878396454e-4,28,0.25235221421951115
Female,Hispanic,65 or older,9.39065292798818e-5,28,0.1343716032350093
Female,Other or Unknown,24 or younger,0.0014112463357541167,28,0.5088405023757075
Female,Other or Unknown,25-39,0.005717895036305107,28,0.431936629161965
Female,Other or Unknown,40-54,0.0031900660284027637,28,0.3493321725259277
Female,Other or Unknown,55-64,2.8122211985828077e-4,28,0.22203693944601524
Female,Other or Unknown,65 or older,9.374070661942692e-5,28,0.11918231202457226
Female,White,24 or younger,0.007581333846086383,28,0.6132346443521796
Female,White,25-39,0.033221658377548834,28,0.5197924973491095
Female,White,40-54,0.01917311562577993,28,0.42078910574273765
Female,White,55-64,0.0016536416776967897,28,0.26777970316372923
Female,White,65 or older,5.512138925655966e-4,28,0.14274466056862326
Male,Black,24 or younger,0.05582261454281714,28,0.9069198664554862
Male,Black,25-39,0.1375583598940358,28,0.7686429232144875
Male,Black,40-54,0.08729252551313386,28,0.6223076801005486
Male,Black,55-64,0.014220172252793128,28,0.3960484248972441
Male,Black,65 or older,0.004740057417597709,28,0.21098034561717252
Male,Hispanic,24 or younger,0.03342290771111982,28,0.8253830927473085
Male,Hispanic,25-39,0.09002947168093134,28,0.6991472337256234
Male,Hispanic,40-54,0.04318383507533963,28,0.566266728158463
Male,Hispanic,55-64,0.005667176416127085,28,0.3605401397183974
Male,Hispanic,65 or older,0.0018890588053756953,28,0.19153460380899764
Male,Other or Unknown,24 or younger,0.01620263741779368,28,0.725204111397305
Male,Other or Unknown,25-39,0.0439632632621121,28,0.6153405048776892
Male,Other or Unknown,40-54,0.025923011193533557,28,0.4978236736877283
Male,Other or Unknown,55-64,0.003937600163757533,28,0.3165152543604275
Male,Other or Unknown,65 or older,0.001312533387919178,28,0.16953379204966995
Male,White,24 or younger,0.04481268946494619,28,0.8756841695506337
Male,White,25-39,0.1510028625571967,28,0.7419039809681138
Male,White,40-54,0.10091908590102662,28,0.6008031681554805
Male,White,55-64,0.01716899359435498,28,0.3824682482430373
Male,White,65 or older,0.005722997864784993,28,0.20341255216812318
Female,Black,24 or younger,0.003520686690908717,29,0.6017158048627749
Female,Black,25-39,0.013238326824741532,29,0.5102063924897879
Female,Black,40-54,0.009298649334112076,29,0.41293178407149755
Female,Black,55-64,9.2593552604127e-4,29,0.2627091534288529
Female,Black,65 or older,3.0864517534708995e-4,29,0.14026596311367828
Female,Hispanic,24 or younger,0.0021280382118107426,29,0.5471980800970303
Female,Hispanic,25-39,0.008429528267592865,29,0.4637275651938467
Female,Hispanic,40-54,0.004107576089012204,29,0.375460681757604
Female,Hispanic,55-64,2.817195878396454e-4,29,0.23897103752875812
Female,Hispanic,65 or older,9.39065292798818e-5,29,0.1272464421950377
Female,Other or Unknown,24 or younger,0.0014112463357541167,29,0.48185883038697636
Female,Other or Unknown,25-39,0.005717895036305107,29,0.40903284616207863
Female,Other or Unknown,40-54,0.0031900660284027637,29,0.33080855648082363
Female,Other or Unknown,55-64,2.8122211985828077e-4,29,0.2102632542901691
Female,Other or Unknown,65 or older,9.374070661942692e-5,29,0.11286257522120896
Female,White,24 or younger,0.007581333846086383,29,0.5807173900283094
Female,White,25-39,0.033221658377548834,29,0.4922300871239075
Female,White,40-54,0.01917311562577993,29,0.39847642903053865
Female,White,55-64,0.0016536416776967897,29,0.2535804716122503
Female,White,65 or older,5.512138925655966e-4,29,0.13517551150988424
Male,Black,24 or younger,0.05582261454281714,29,0.8588297198525374
Male,Black,25-39,0.1375583598940358,29,0.7278850214087076
Male,Black,40-54,0.08729252551313386,29,0.5893093208462306
Male,Black,55-64,0.014220172252793128,29,0.37504764244706695
Male,Black,65 or older,0.004740057417597709,29,0.19979294513522639
Male,Hispanic,24 or younger,0.03342290771111982,29,0.7816164983634578
Male,Hispanic,25-39,0.09002947168093134,29,0.6620743960797612
Male,Hispanic,40-54,0.04318383507533963,29,0.5362399849138335
Male,Hispanic,55-64,0.005667176416127085,29,0.3414222123064981
Male,Hispanic,65 or older,0.0018890588053756953,29,0.1813783292389946
Male,Other or Unknown,24 or younger,0.01620263741779368,29,0.6867495871067961
Male,Other or Unknown,25-39,0.0439632632621121,29,0.5827115856260311
Male,Other or Unknown,40-54,0.025923011193533557,29,0.4714261777947034
Male,Other or Unknown,55-64,0.003937600163757533,29,0.2997317814790231
Male,Other or Unknown,65 or older,0.001312533387919178,29,0.160544128006157
Male,White,24 or younger,0.04481268946494619,29,0.8292503205975208
Male,White,25-39,0.1510028625571967,29,0.7025639328230564
Male,White,40-54,0.10091908590102662,29,0.5689451027356166
Male,White,55-64,0.01716899359435498,29,0.362187565451441
Male,White,65 or older,0.005722997864784993,29,0.19262643994756226
Female,Black,24 or younger,0.003520686690908717,30,0.5698093461562798
Female,Black,25-39,0.013238326824741532,30,0.48315229309235275
Female,Black,40-54,0.009298649334112076,30,0.3910357480847392
Female,Black,55-64,9.2593552604127e-4,30,0.2487787918063797
Female,Black,65 or older,3.0864517534708995e-4,30,0.13282824895718545
Female,Hispanic,24 or younger,0.0021280382118107426,30,0.5181824670687653
Female,Hispanic,25-39,0.008429528267592865,30,0.43913804254819294
Female,Hispanic,40-54,0.004107576089012204,30,0.3555515807474627
Female,Hispanic,55-64,2.817195878396454e-4,30,0.22629940836538842
Female,Hispanic,65 or older,9.39065292798818e-5,30,0.12049909848122203
Female,Other or Unknown,24 or younger,0.0014112463357541167,30,0.45630788299644154
Female,Other or Unknown,25-39,0.005717895036305107,30,0.3873435544562594
Female,Other or Unknown,40-54,0.0031900660284027637,30,0.31326716989630843
Female,Other or Unknown,55-64,2.8122211985828077e-4,30,0.19911387814567422
Female,Other or Unknown,65 or older,9.374070661942692e-5,30,0.1068779474838248
Female,White,24 or younger,0.007581333846086383,30,0.5499243889548086
Female,White,25-39,0.033221658377548834,30,0.46612919560337457
Female,White,40-54,0.01917311562577993,30,0.37734689973177943
Female,White,55-64,0.0016536416776967897,30,0.2401341655972122
Female,White,65 or older,5.512138925655966e-4,30,0.1280077225948115
Male,Black,24 or younger,0.05582261454281714,30,0.8132895914880598
Male,Black,25-39,0.1375583598940358,30,0.6892883397344582
Male,Black,40-54,0.08729252551313386,30,0.558060725813529
Male,Black,55-64,0.014220172252793128,30,0.35516044317458867
Male,Black,65 or older,0.004740057417597709,30,0.18919876545390668
Male,Hispanic,24 or younger,0.03342290771111982,30,0.7401706624259484
Male,Hispanic,25-39,0.09002947168093134,30,0.6269673751100125
Male,Hispanic,40-54,0.04318383507533963,30,0.5078054335905111
Male,Hispanic,55-64,0.005667176416127085,30,0.32331802818768174
Male,Hispanic,65 or older,0.0018890588053756953,30,0.1717605991987527
Male,Other or Unknown,24 or younger,0.01620263741779368,30,0.650334144524691
Male,Other or Unknown,25-39,0.0439632632621121,30,0.5518128407462729
Male,Other or Unknown,40-54,0.025923011193533557,30,0.4464284300981844
Male,Other or Unknown,55-64,0.003937600163757533,30,0.283838265584147
Male,Other or Unknown,65 or older,0.001312533387919178,30,0.15203114804219062
Male,White,24 or younger,0.04481268946494619,30,0.7852786633838189
Male,White,25-39,0.1510028625571967,30,0.665309921992472
Male,White,40-54,0.10091908590102662,30,0.5387763365506624
Male,White,55-64,0.01716899359435498,30,0.3429822819809198
Male,White,65 or older,0.005722997864784993,30,0.18241226989868395
Female,Black,24 or younger,0.003520686690908717,31,0.5395947527771735
Female,Black,25-39,0.013238326824741532,31,0.4575327588140147
Female,Black,40-54,0.009298649334112076,31,0.3703007668058702
Female,Black,55-64,9.2593552604127e-4,31,0.23558709867870417
Female,Black,65 or older,3.0864517534708995e-4,31,0.12578492550422243
Female,Hispanic,24 or younger,0.0021280382118107426,31,0.49070542997858957
Female,Hispanic,25-39,0.008429528267592865,31,0.4158523988808965
Female,Hispanic,40-54,0.004107576089012204,31,0.3366981756391571
Female,Hispanic,55-64,2.817195878396454e-4,31,0.2142997024079203
Female,Hispanic,65 or older,9.39065292798818e-5,31,0.11410953802961012
Female,Other or Unknown,24 or younger,0.0014112463357541167,31,0.4321117948953578
Female,Other or Unknown,25-39,0.005717895036305107,31,0.36680435467854333
Female,Other or Unknown,40-54,0.0031900660284027637,31,0.29665592927470524
Female,Other or Unknown,55-64,2.8122211985828077e-4,31,0.18855570653109627
Female,Other or Unknown,65 or older,9.374070661942692e-5,31,0.10121065938790165
Female,White,24 or younger,0.007581333846086383,31,0.5207642112328975
Female,White,25-39,0.033221658377548834,31,0.44141232459679913
Female,White,40-54,0.01917311562577993,31,0.35733778051467363
Female,White,55-64,0.0016536416776967897,31,0.22740086064373258
Female,White,65 or older,5.512138925655966e-4,31,0.12122001138284608
Male,Black,24 or younger,0.05582261454281714,31,0.7701642646185852
Male,Black,25-39,0.1375583598940358,31,0.6527382777768507
Male,Black,40-54,0.08729252551313386,31,0.5284691123641418
Male,Black,55-64,0.014220172252793128,31,0.3363277784469023
Male,Black,65 or older,0.004740057417597709,31,0.17916635056885702
Male,Hispanic,24 or younger,0.03342290771111982,31,0.7009225248739714
Male,Hispanic,25-39,0.09002947168093134,31,0.5937219318249896
Male,Hispanic,40-54,0.04318383507533963,31,0.4808786469466327
Male,Hispanic,55-64,0.005667176416127085,31,0.3061738328182609
Male,Hispanic,65 or older,0.0018890588053756953,31,0.16265285693662665
Male,Other or Unknown,24 or younger,0.01620263741779368,31,0.6158496597230443
Male,Other or Unknown,25-39,0.0439632632621121,31,0.5225525263674607
Male,Other or Unknown,40-54,0.025923011193533557,31,0.4227562078377409
Male,Other or Unknown,55-64,0.003937600163757533,31,0.2687875159993839
Male,Other or Unknown,65 or older,0.001312533387919178,31,0.14396957560565563
Male,White,24 or younger,0.04481268946494619,31,0.7436386382359642
Male,White,25-39,0.1510028625571967,31,0.6300313346900901
Male,White,40-54,0.10091908590102662,31,0.5102072931662844
Male,White,55-64,0.01716899359435498,31,0.32479537392790725
Male,White,65 or older,0.005722997864784993,31,0.1727397143333407
Female,Black,24 or younger,0.003520686690908717,32,0.5109823122220303
Female,Black,25-39,0.013238326824741532,32,0.43327172069935627
Female,Black,40-54,0.009298649334112076,32,0.3506652743863725
Female,Black,55-64,9.2593552604127e-4,32,0.22309490556190661
Female,Black,65 or older,3.0864517534708995e-4,32,0.1191150798743319
Female,Hispanic,24 or younger,0.0021280382118107426,32,0.4646853846147564
Female,Hispanic,25-39,0.008429528267592865,32,0.3938014949730023
Female,Hispanic,40-54,0.004107576089012204,32,0.3188444873185836
Female,Hispanic,55-64,2.817195878396454e-4,32,0.20293629039441693
Female,Hispanic,65 or older,9.39065292798818e-5,32,0.10805878909841111
Female,Other or Unknown,24 or younger,0.0014112463357541167,32,0.4091987235932628
Female,Other or Unknown,25-39,0.005717895036305107,32,0.34735426229052213
Female,Other or Unknown,40-54,0.0031900660284027637,32,0.28092551288719
Female,Other or Unknown,55-64,2.8122211985828077e-4,32,0.1785573903564356
Female,Other or Unknown,65 or older,9.374070661942692e-5,32,0.09584388374677705
Female,White,24 or younger,0.007581333846086383,32,0.49315027510683507
Female,White,25-39,0.033221658377548834,32,0.41800608531661654
Female,White,40-54,0.01917311562577993,32,0.33838966074430765
Female,White,55-64,0.0016536416776967897,32,0.21534274930393593
Female,White,65 or older,5.512138925655966e-4,32,0.11479222395175193
Male,Black,24 or younger,0.05582261454281714,32,0.7293256924759187
Male,Black,25-39,0.1375583598940358,32,0.6181263118990631
Male,Black,40-54,0.08729252551313386,32,0.5004466177328931
Male,Black,55-64,0.014220172252793128,32,0.3184937307317844
Male,Black,65 or older,0.004740057417597709,32,0.16966591245534865
Male,Hispanic,24 or younger,0.03342290771111982,32,0.6637555510042326
Male,Hispanic,25-39,0.09002947168093134,32,0.5622393545886567
Male,Hispanic,40-54,0.04318383507533963,32,0.45537967456192513
Male,Hispanic,55-64,0.005667176416127085,32,0.28993872203194365
Male,Hispanic,65 or older,0.0018890588053756953,32,0.15402805994542004
Male,Other or Unknown,24 or younger,0.01620263741779368,32,0.5831937421311114
Male,Other or Unknown,25-39,0.0439632632621121,32,0.4948437634103029
Male,Other or Unknown,40-54,0.025923011193533557,32,0.40033922397379623
Male,Other or Unknown,55-64,0.003937600163757533,32,0.2545348443714356
Male,Other or Unknown,65 or older,0.001312533387919178,32,0.1363354744536989
Male,White,24 or younger,0.04481268946494619,32,0.7042066085108333
Male,White,25-39,0.1510028625571967,32,0.5966234225135573
Male,White,40-54,0.10091908590102662,32,0.48315314600976234
Male,White,55-64,0.01716899359435498,32,0.30757284112663774
Male,White,65 or older,0.005722997864784993,32,0.16358005371314904
Female,Black,24 or younger,0.003520686690908717,33,0.4838870690642079
Female,Black,25-39,0.013238326824741532,33,0.4102971434097688
Female,Black,40-54,0.009298649334112076,33,0.3320709695557686
Female,Black,55-64,9.2593552604127e-4,33,0.2112651209120522
Female,Black,65 or older,3.0864517534708995e-4,33,0.11279890810916114
Female,Hispanic,24 or younger,0.0021280382118107426,33,0.44004507283317723
Female,Hispanic,25-39,0.008429528267592865,33,0.3729198577675816
Female,Hispanic,40-54,0.004107576089012204,33,0.30193750500864724
Female,Hispanic,55-64,2.817195878396454e-4,33,0.19217543233286832
Female,Hispanic,65 or older,9.39065292798818e-5,33,0.10232888593751836
Female,Other or Unknown,24 or younger,0.0014112463357541167,33,0.38750063610484037
Female,Other or Unknown,25-39,0.005717895036305107,33,0.32893552650739744
Female,Other or Unknown,40-54,0.0031900660284027637,33,0.2660292143288028
Female,Other or Unknown,55-64,2.8122211985828077e-4,33,0.16908924284210125
Female,Other or Unknown,65 or older,9.374070661942692e-5,33,0.09076168564873294
Female,White,24 or younger,0.007581333846086383,33,0.4670005898872796
Female,White,25-39,0.033221658377548834,33,0.3958409804740406
Female,White,40-54,0.01917311562577993,33,0.32044628008189424
Female,White,55-64,0.0016536416776967897,33,0.20392402889991373
Female,White,65 or older,5.512138925655966e-4,33,0.10870527505703474
Male,Black,24 or younger,0.05582261454281714,33,0.6906526180735006
Male,Black,25-39,0.1375583598940358,33,0.5853496730163542
Male,Black,40-54,0.08729252551313386,33,0.47391003814755
Male,Black,55-64,0.014220172252793128,33,0.3016053475685919
Male,Black,65 or older,0.004740057417597709,33,0.16066924262233506
Male,Hispanic,24 or younger,0.03342290771111982,33,0.6285593854586834
Male,Hispanic,25-39,0.09002947168093134,33,0.5324261660279197
Male,Hispanic,40-54,0.04318383507533963,33,0.43123280545068265
Male,Hispanic,55-64,0.005667176416127085,33,0.2745644908963065
Male,Hispanic,65 or older,0.0018890588053756953,33,0.14586059966836962
Male,Other or Unknown,24 or younger,0.01620263741779368,33,0.5522694305195253
Male,Other or Unknown,25-39,0.0439632632621121,33,0.46860427962772505
Male,Other or Unknown,40-54,0.025923011193533557,33,0.3791109184929
Male,Other or Unknown,55-64,0.003937600163757533,33,0.24103793198244902
Male,Other or Unknown,65 or older,0.001312533387919178,33,0.12910617758176543
Male,White,24 or younger,0.04481268946494619,33,0.6668654934965516
Male,White,25-39,0.1510028625571967,33,0.5649869914277924
Male,White,40-54,0.10091908590102662,33,0.4575335665048008
Male,White,55-64,0.01716899359435498,33,0.2912635468130464
Male,White,65 or older,0.005722997864784993,33,0.15490609137607006
Female,Black,24 or younger,0.003520686690908717,34,0.45822857270607237
Female,Black,25-39,0.013238326824741532,34,0.38854081133771656
Female,Black,40-54,0.009298649334112076,34,0.3144626425147775
Female,Black,55-64,9.2593552604127e-4,34,0.20006261999379835
Female,Black,65 or older,3.0864517534708995e-4,34,0.10681765637098639
Female,Hispanic,24 or younger,0.0021280382118107426,34,0.4167113331642477
Female,Hispanic,25-39,0.008429528267592865,34,0.3531454859685777
Female,Hispanic,40-54,0.004107576089012204,34,0.285927028870834
Female,Hispanic,55-64,2.817195878396454e-4,34,0.1819851773211525
Female,Hispanic,65 or older,9.39065292798818e-5,34,0.09690281544500126
Female,Other or Unknown,24 or younger,0.0014112463357541167,34,0.3669531069478834
Female,Other or Unknown,25-39,0.005717895036305107,34,0.31149345882562696
Female,Other or Unknown,40-54,0.0031900660284027637,34,0.2519228038388223
Female,Other or Unknown,55-64,2.8122211985828077e-4,34,0.16012315137358082
Female,Other or Unknown,65 or older,9.374070661942692e-5,34,0.0859489751434079
Female,White,24 or younger,0.007581333846086383,34,0.44223751250634646
Female,White,25-39,0.033221658377548834,34,0.3748511979292496
Female,White,40-54,0.01917311562577993,34,0.30345436143781834
Female,White,55-64,0.0016536416776967897,34,0.19311079521920452
Female,White,65 or older,5.512138925655966e-4,34,0.10294109146445575
Male,Black,24 or younger,0.05582261454281714,34,0.6540302141728412
Male,Black,25-39,0.1375583598940358,34,0.5543110414563672
Male,Black,40-54,0.08729252551313386,34,0.4487805817820209
Male,Black,55-64,0.014220172252793128,34,0.2856124843429866
Male,Black,65 or older,0.004740057417597709,34,0.15214962835642346
Male,Hispanic,24 or younger,0.03342290771111982,34,0.5952295245598308
Male,Hispanic,25-39,0.09002947168093134,34,0.5041938454816752
Male,Hispanic,40-54,0.04318383507533963,34,0.40836634326238086
Male,Hispanic,55-64,0.005667176416127085,34,0.2600054905837741
Male,Hispanic,65 or older,0.0018890588053756953,34,0.13812622546278466
Male,Other or Unknown,24 or younger,0.01620263741779368,34,0.5229849051051574
Male,Other or Unknown,25-39,0.0439632632621121,34,0.4437561653239323
Male,Other or Unknown,40-54,0.025923011193533557,34,0.3590082607792079
Male,Other or Unknown,55-64,0.003937600163757533,34,0.22825670409821405
Male,Other or Unknown,65 or older,0.001312533387919178,34,0.12226021992122922
Male,White,24 or younger,0.04481268946494619,34,0.6315044207790306
Male,White,25-39,0.1510028625571967,34,0.53502810724025
Male,White,40-54,0.10091908590102662,34,0.4332724855616966
Male,White,55-64,0.01716899359435498,34,0.275819065790619
Male,White,65 or older,0.005722997864784993,34,0.14669207278468155
Female,Black,24 or younger,0.003520686690908717,35,0.4339306385068588
Female,Black,25-39,0.013238326824741532,35,0.36793812606246074
Female,Black,40-54,0.009298649334112076,35,0.2977880110075973
Female,Black,55-64,9.2593552604127e-4,35,0.1894541405888056
Female,Black,65 or older,3.0864517534708995e-4,35,0.10115356525923186
Female,Hispanic,24 or younger,0.0021280382118107426,35,0.39461488358342633
Female,Hispanic,25-39,0.008429528267592865,35,0.3344196659479265
Female,Hispanic,40-54,0.004107576089012204,35,0.2707655209529579
Female,Hispanic,55-64,2.817195878396454e-4,35,0.1723352686791221
Female,Hispanic,65 or older,9.39065292798818e-5,35,0.09176446665217843
Female,Other or Unknown,24 or younger,0.0014112463357541167,35,0.34749512685257433
Female,Other or Unknown,25-39,0.005717895036305107,35,0.2949762706430267
Female,Other or Unknown,40-54,0.0031900660284027637,35,0.23856439697473641
Female,Other or Unknown,55-64,2.8122211985828077e-4,35,0.15163249403008597
Female,Other or Unknown,65 or older,9.374070661942692e-5,35,0.08139146243704956
Female,White,24 or younger,0.007581333846086383,35,0.41878751698152417
Female,White,25-39,0.033221658377548834,35,0.35497441528343315
Female,White,40-54,0.01917311562577993,35,0.2873634527824778
Female,White,55-64,0.0016536416776967897,35,0.1828709418471543
Female,White,65 or older,5.512138925655966e-4,35,0.09748255828738346
Male,Black,24 or younger,0.05582261454281714,35,0.6193497423410185
Male,Black,25-39,0.1375583598940358,35,0.5249182579997064
Male,Black,40-54,0.08729252551313386,35,0.424983634809404
Male,Black,55-64,0.014220172252793128,35,0.27046765539865253
Male,Black,65 or older,0.004740057417597709,35,0.14408177340707584
Male,Hispanic,24 or younger,0.03342290771111982,35,0.5636670060207237
Male,Hispanic,25-39,0.09002947168093134,35,0.4774585661672174
Male,Hispanic,40-54,0.04318383507533963,35,0.3867123934024547
Male,Hispanic,55-64,0.005667176416127085,35,0.2462184928321276
Male,Hispanic,65 or older,0.0018890588053756953,35,0.13080197259557358
Male,Other or Unknown,24 or younger,0.01620263741779368,35,0.4952532149218431
Male,Other or Unknown,25-39,0.0439632632621121,35,0.4202256420266596
Male,Other or Unknown,40-54,0.025923011193533557,35,0.3399715624653672
Male,Other or Unknown,55-64,0.003937600163757533,35,0.2161532109791472
Male,Other or Unknown,65 or older,0.001312533387919178,35,0.11577727460578525
Male,White,24 or younger,0.04481268946494619,35,0.5980183970420433
Male,White,25-39,0.1510028625571967,35,0.5066578166935882
Male,White,40-54,0.10091908590102662,35,0.41029786771467575
Male,White,55-64,0.01716899359435498,35,0.2611935406473672
Male,White,65 or older,0.005722997864784993,35,0.13891360905637373
Female,Black,24 or younger,0.003520686690908717,36,0.41092112157691935
Female,Black,25-39,0.013238326824741532,36,0.3484279145458555
Female,Black,40-54,0.009298649334112076,36,0.28199756508658635
Female,Black,55-64,9.2593552604127e-4,36,0.17940818423429403
Female,Black,65 or older,3.0864517534708995e-4,36,0.09578981707964983
Female,Hispanic,24 or younger,0.0021280382118107426,36,0.3736901158005785
Female,Hispanic,25-39,0.008429528267592865,36,0.3166867974143489
Female,Hispanic,40-54,0.004107576089012204,36,0.25640796404052413
Female,Hispanic,55-64,2.817195878396454e-4,36,0.16319705411113822
Female,Hispanic,65 or older,9.39065292798818e-5,36,0.08689858288728547
Female,Other or Unknown,24 or younger,0.0014112463357541167,36,0.32906892161410883
Female,Other or Unknown,25-39,0.005717895036305107,36,0.2793349194891974
Female,Other or Unknown,40-54,0.0031900660284027637,36,0.22591433024988072
Female,Other or Unknown,55-64,2.8122211985828077e-4,36,0.14359206053933338
Female,Other or Unknown,65 or older,9.374070661942692e-5,36,0.07707561546357473
Female,White,24 or younger,0.007581333846086383,36,0.3965809761039517
Female,White,25-39,0.033221658377548834,36,0.33615161483250255
Female,White,40-54,0.01917311562577993,36,0.2721257773452322
Female,White,55-64,0.0016536416776967897,36,0.17317406483725964
Female,White,65 or older,5.512138925655966e-4,36,0.0923134681696505
