Gender,Race,Age,Month,p.recidivism,recidivism_type
Female,Other or Unknown,24 or younger,13,0.0196995079531819,rearrested
Female,Other or Unknown,25-39,13,0.017324814390604616,rearrested
Female,Other or Unknown,40-54,13,0.014643378215948298,rearrested
Female,Other or Unknown,55-64,13,0.010531470075992113,rearrested
Female,Other or Unknown,65 or older,13,0.005866263497123229,rearrested
Female,White,24 or younger,13,0.019678336879887456,rearrested
Female,White,25-39,13,0.01730938378213283,rearrested
Female,White,40-54,13,0.014630972484397901,rearrested
Female,White,55-64,13,0.010522635087519296,rearrested
Female,White,65 or older,13,0.005862828548799745,rearrested
Male,Black,24 or younger,13,0.02526991802812211,rearrested
Male,Black,25-39,13,0.02218471272538539,rearrested
Male,Black,40-54,13,0.018741194072182225,rearrested
Male,Black,55-64,13,0.01347450147072046,rearrested
Male,Black,65 or older,13,0.0075158677234193885,rearrested
Male,Hispanic,24 or younger,13,0.023882695399403006,rearrested
Male,Hispanic,25-39,13,0.02092378249792649,rearrested
Male,Hispanic,40-54,13,0.01766499134483835,rearrested
Male,Hispanic,55-64,13,0.01269563172796759,rearrested
Male,Hispanic,65 or older,13,0.00709621044138057,rearrested
Male,Other or Unknown,24 or younger,13,0.023517848253146338,rearrested
Male,Other or Unknown,25-39,13,0.020647276519068117,rearrested
Male,Other or Unknown,40-54,13,0.017442651631780853,rearrested
Male,Other or Unknown,55-64,13,0.012540860708750403,rearrested
Male,Other or Unknown,65 or older,13,0.006994206665026151,rearrested
Male,White,24 or younger,13,0.023487206254098267,rearrested
Male,White,25-39,13,0.020624012461770206,rearrested
Male,White,40-54,13,0.017423714106043684,rearrested
Male,White,55-64,13,0.012527307892943622,rearrested
Male,White,65 or older,13,0.006988494098891994,rearrested
Female,Black,24 or younger,14,0.020135000131651128,rearrested
Female,Black,25-39,14,0.017707265741954515,rearrested
Female,Black,40-54,14,0.014966438619015563,rearrested
Female,Black,55-64,14,0.010763844320151013,rearrested
Female,Black,65 or older,14,0.005996427109221594,rearrested
Female,Hispanic,24 or younger,14,0.01899285794650791,rearrested
Female,Hispanic,25-39,14,0.01666949736449184,rearrested
Female,Hispanic,40-54,14,0.014080815916812595,rearrested
Female,Hispanic,55-64,14,0.01012299622310348,rearrested
Female,Hispanic,65 or older,14,0.005650554128475258,rearrested
Female,Other or Unknown,24 or younger,14,0.018739189582710244,rearrested
Female,Other or Unknown,25-39,14,0.016480258396421928,rearrested
Female,Other or Unknown,40-54,14,0.013929537792118411,rearrested
Female,Other or Unknown,55-64,14,0.010018078360519638,rearrested
Female,Other or Unknown,65 or older,14,0.005580292872085114,rearrested
Female,White,24 or younger,14,0.018719050564158263,rearrested
Female,White,25-39,14,0.016465580004544497,rearrested
Female,White,40-54,14,0.013917736819424698,rearrested
Female,White,55-64,14,0.010009674063095221,rearrested
Female,White,65 or older,14,0.0055770253718006625,rearrested
Male,Black,24 or younger,14,0.024038051396712223,rearrested
Male,Black,25-39,14,0.02110324474027347,rearrested
Male,Black,40-54,14,0.01782759191547536,rearrested
Male,Black,55-64,14,0.012817641851382096,rearrested
Male,Black,65 or older,14,0.007149481625757046,rearrested
Male,Hispanic,24 or younger,14,0.02271845357250392,rearrested
Male,Hispanic,25-39,14,0.01990378277203148,rearrested
Male,Hispanic,40-54,14,0.016803852287812768,rearrested
Male,Hispanic,55-64,14,0.012076740717994883,rearrested
Male,Hispanic,65 or older,14,0.006750281940842067,rearrested
Male,Other or Unknown,24 or younger,14,0.022371392120072556,rearrested
Male,Other or Unknown,25-39,14,0.019640756001469785,rearrested
Male,Other or Unknown,40-54,14,0.016592351267348097,rearrested
Male,Other or Unknown,55-64,14,0.01192951452950769,rearrested
Male,Other or Unknown,65 or older,14,0.006653250679563833,rearrested
Male,White,24 or younger,14,0.022342243867704035,rearrested
Male,White,25-39,14,0.01961862602841641,rearrested
Male,White,40-54,14,0.01657433691461098,rearrested
Male,White,55-64,14,0.011916622391014365,rearrested
Male,White,65 or older,14,0.006647816591562949,rearrested
Female,Black,24 or younger,15,0.019153452239093205,rearrested
Female,Black,25-39,15,0.01684406587811854,rearrested
Female,Black,40-54,15,0.014236849535849883,rearrested
Female,Black,55-64,15,0.010239124745321817,rearrested
Female,Black,65 or older,15,0.005704111223775856,rearrested
Female,Hispanic,24 or younger,15,0.01806698759293677,rearrested
Female,Hispanic,25-39,15,0.015856886989466478,rearrested
Female,Hispanic,40-54,15,0.01339439947289524,rearrested
Female,Hispanic,55-64,15,0.009629516931114808,rearrested
Female,Hispanic,65 or older,15,0.005375098977726545,rearrested
Female,Other or Unknown,24 or younger,15,0.017825685141543684,rearrested
Female,Other or Unknown,25-39,15,0.015676873107519453,rearrested
Female,Other or Unknown,40-54,15,0.013250495906110805,rearrested
Female,Other or Unknown,55-64,15,0.009529713640482171,rearrested
Female,Other or Unknown,65 or older,15,0.005308262841161942,rearrested
Female,White,24 or younger,15,0.017806527866775595,rearrested
Female,White,25-39,15,0.015662910262923834,rearrested
Female,White,40-54,15,0.013239270211281604,rearrested
Female,White,55-64,15,0.009521719038631206,rearrested
Female,White,65 or older,15,0.005305154626102083,rearrested
Male,Black,24 or younger,15,0.022866236222370478,rearrested
Male,Black,25-39,15,0.020074496527434454,rearrested
Male,Black,40-54,15,0.016958526350061703,rearrested
Male,Black,55-64,15,0.01219280305006471,rearrested
Male,Black,65 or older,15,0.00680095624325098,rearrested
Male,Hispanic,24 or younger,15,0.021610966605507927,rearrested
Male,Hispanic,25-39,15,0.018933506342625958,rearrested
Male,Hispanic,40-54,15,0.015984692332902718,rearrested
Male,Hispanic,55-64,15,0.01148801961925088,rearrested
Male,Hispanic,65 or older,15,0.00642121688149846,rearrested
Male,Other or Unknown,24 or younger,15,0.021280823823798926,rearrested
Male,Other or Unknown,25-39,15,0.01868330169129163,rearrested
Male,Other or Unknown,40-54,15,0.015783501636726777,rearrested
Male,Other or Unknown,55-64,15,0.011347970463497437,rearrested
Male,Other or Unknown,65 or older,15,0.006328915733425945,rearrested
Male,White,24 or younger,15,0.021253096500434478,rearrested
Male,White,25-39,15,0.018662250517755066,rearrested
Male,White,40-54,15,0.015766365453835664,rearrested
Male,White,55-64,15,0.011335706795393282,rearrested
Male,White,65 or older,15,0.006323746548210774,rearrested
Female,Black,24 or younger,16,0.018219753179864587,rearrested
Female,Black,25-39,16,0.01602294557731533,rearrested
Female,Black,40-54,16,0.013542826711553444,rearrested
Female,Black,55-64,16,0.009739984380300912,rearrested
Female,Black,65 or older,16,0.005426045253375782,rearrested
Female,Hispanic,24 or younger,16,0.01718625188492746,rearrested
Female,Hispanic,25-39,16,0.015083890023721552,rearrested
Female,Hispanic,40-54,16,0.012741444693221188,rearrested
Female,Hispanic,55-64,16,0.009160093936911357,rearrested
Female,Hispanic,65 or older,16,0.005113071809145389,rearrested
Female,Other or Unknown,24 or younger,16,0.016956712528199653,rearrested
Female,Other or Unknown,25-39,16,0.01491265152023497,rearrested
Female,Other or Unknown,40-54,16,0.012604556186868107,rearrested
Female,Other or Unknown,55-64,16,0.00906515589132219,rearrested
Female,Other or Unknown,65 or older,16,0.005049493823490285,rearrested
Female,White,24 or younger,16,0.016938489138832745,rearrested
Female,White,25-39,16,0.014899369341176838,rearrested
Female,White,40-54,16,0.01259387772606076,rearrested
Female,White,55-64,16,0.009057551013064338,rearrested
Female,White,65 or older,16,0.0050465371287642564,rearrested
Male,Black,24 or younger,16,0.021751545096070548,rearrested
Male,Black,25-39,16,0.019095898085327124,rearrested
Male,Black,40-54,16,0.0161318262909132,rearrested
Male,Black,55-64,16,0.011598424104948536,rearrested
Male,Black,65 or older,16,0.0064694208956326705,rearrested
Male,Hispanic,24 or younger,16,0.020557467793038017,rearrested
Male,Hispanic,25-39,16,0.018010529281397968,rearrested
Male,Hispanic,40-54,16,0.015205465068439776,rearrested
Male,Hispanic,55-64,16,0.010927997698554966,rearrested
Male,Hispanic,65 or older,16,0.006108193198534354,rearrested
Male,Other or Unknown,24 or younger,16,0.02024341892488804,rearrested
Male,Other or Unknown,25-39,16,0.017772521692225034,rearrested
Male,Other or Unknown,40-54,16,0.015014082085327783,rearrested
Male,Other or Unknown,55-64,16,0.010794775707081905,rearrested
Male,Other or Unknown,65 or older,16,0.006020391578486617,rearrested
Male,White,24 or younger,16,0.0202170432625932,rearrested
Male,White,25-39,16,0.017752496728516406,rearrested
Male,White,40-54,16,0.014997781262957817,rearrested
Male,White,55-64,16,0.010783109872476828,rearrested
Male,White,65 or older,16,0.006015474382485304,rearrested
Female,Black,24 or younger,17,0.01733157040262638,rearrested
Female,Black,25-39,17,0.015241853530573217,rearrested
Female,Black,40-54,17,0.012882636349939955,rearrested
Female,Black,55-64,17,0.009265176280995107,rearrested
Female,Black,65 or older,17,0.005161534538275123,rearrested
Female,Hispanic,24 or younger,17,0.01634845058329733,rearrested
Female,Hispanic,25-39,17,0.014348575379194395,rearrested
Female,Hispanic,40-54,17,0.012120320377104832,rearrested
Female,Hispanic,55-64,17,0.00871355453583758,rearrested
Female,Hispanic,65 or older,17,0.004863818030851402,rearrested
Female,Other or Unknown,24 or younger,17,0.01613010088986141,rearrested
Female,Other or Unknown,25-39,17,0.014185684469009181,rearrested
Female,Other or Unknown,40-54,17,0.011990104958611088,rearrested
Female,Other or Unknown,55-64,17,0.008623244562657766,rearrested
Female,Other or Unknown,65 or older,17,0.004803339366647743,rearrested
Female,White,24 or younger,17,0.016112765860529836,rearrested
Female,White,25-39,17,0.014173049774171453,rearrested
Female,White,40-54,17,0.011979947055073803,rearrested
Female,White,55-64,17,0.008616010409613638,rearrested
Female,White,65 or older,17,0.004800526805890339,rearrested
Male,Black,24 or younger,17,0.020691193315125426,rearrested
Male,Black,25-39,17,0.0181650046957269,rearrested
Male,Black,40-54,17,0.015345426489799426,rearrested
Male,Black,55-64,17,0.011033020148515997,rearrested
Male,Black,65 or older,17,0.00615404734685397,rearrested
Male,Hispanic,24 or younger,17,0.01955532530201986,rearrested
Male,Hispanic,25-39,17,0.017132545822524298,rearrested
Male,Hispanic,40-54,17,0.01446422384193345,rearrested
Male,Hispanic,55-64,17,0.01039527591853207,rearrested
Male,Hispanic,65 or older,17,0.005810428901431946,rearrested
Male,Other or Unknown,24 or younger,17,0.019256585795810646,rearrested
Male,Other or Unknown,25-39,17,0.01690614070894302,rearrested
Male,Other or Unknown,40-54,17,0.014282170462124997,rearrested
Male,Other or Unknown,55-64,17,0.01026854827839339,rearrested
Male,Other or Unknown,65 or older,17,0.005726907464873532,rearrested
Male,White,24 or younger,17,0.019231495903348,rearrested
Male,White,25-39,17,0.01688709192903366,rearrested
Male,White,40-54,17,0.01426666427783497,rearrested
Male,White,55-64,17,0.010257451133894929,rearrested
Male,White,65 or older,17,0.005722229974029449,rearrested
Female,Black,24 or younger,18,0.0164866850640524,rearrested
Female,Black,25-39,18,0.014498838426833862,rearrested
Female,Black,40-54,18,0.012254629174514288,rearrested
Female,Black,55-64,18,0.00881351428976955,rearrested
Female,Black,65 or older,18,0.0049099182822392,rearrested
Female,Hispanic,24 or younger,18,0.015551490706878052,rearrested
Female,Hispanic,25-39,18,0.013649106105165548,rearrested
Female,Hispanic,40-54,18,0.011529474842191068,rearrested
Female,Hispanic,55-64,18,0.008288783190646704,rearrested
Female,Hispanic,65 or older,18,0.004626714961233695,rearrested
Female,Other or Unknown,24 or younger,18,0.015343785199189903,rearrested
Female,Other or Unknown,25-39,18,0.013494155856940289,rearrested
Female,Other or Unknown,40-54,18,0.011405607209580882,rearrested
Female,Other or Unknown,55-64,18,0.008202875679015042,rearrested
Female,Other or Unknown,65 or older,18,0.004569184531696321,rearrested
Female,White,24 or younger,18,0.015327295223813956,rearrested
Female,White,25-39,18,0.013482137082540108,rearrested
Female,White,40-54,18,0.011395944487009308,rearrested
Female,White,55-64,18,0.008195994178944765,rearrested
Female,White,65 or older,18,0.004566509078615406,rearrested
Male,Black,24 or younger,18,0.019682531926489787,rearrested
Male,Black,25-39,18,0.01727949081637172,rearrested
Male,Black,40-54,18,0.014597362375919031,rearrested
Male,Black,55-64,18,0.010495178698080558,rearrested
Male,Black,65 or older,18,0.005854047736001677,rearrested
Male,Hispanic,24 or younger,18,0.01860203559688052,rearrested
Male,Hispanic,25-39,18,0.016297362602444933,rearrested
Male,Hispanic,40-54,18,0.013759116896976523,rearrested
Male,Hispanic,55-64,18,0.009888523442560937,rearrested
Male,Hispanic,65 or older,18,0.0055271801204153995,rearrested
Male,Other or Unknown,24 or younger,18,0.0183178591465852,rearrested
Male,Other or Unknown,25-39,18,0.01608199436299562,rearrested
Male,Other or Unknown,40-54,18,0.01358593831776979,rearrested
Male,Other or Unknown,55-64,18,0.009767973564890281,rearrested
Male,Other or Unknown,65 or older,18,0.005447730215493504,rearrested
Male,White,24 or younger,18,0.018293992344805946,rearrested
Male,White,25-39,18,0.016063874179542855,rearrested
Male,White,40-54,18,0.013571188034270027,rearrested
Male,White,55-64,18,0.00975741738779806,rearrested
Male,White,65 or older,18,0.00544328074457743,rearrested
Female,Black,24 or younger,19,0.01568298648575198,rearrested
Female,Black,25-39,19,0.013792044078219691,rearrested
Female,Black,40-54,19,0.011657236308277592,rearrested
Female,Black,55-64,19,0.008383870072208621,rearrested
Female,Black,65 or older,19,0.004670567901754832,rearrested
Female,Hispanic,24 or younger,19,0.014793381303865174,rearrested
Female,Hispanic,25-39,19,0.012983734799219293,rearrested
Female,Hispanic,40-54,19,0.010967432048068463,rearrested
Female,Hispanic,55-64,19,0.007884718744684287,rearrested
Female,Hispanic,65 or older,19,0.004401170273378123,rearrested
Female,Other or Unknown,24 or younger,19,0.014595801095507097,rearrested
Female,Other or Unknown,25-39,19,0.012836338118841186,rearrested
Female,Other or Unknown,40-54,19,0.01084960275729834,rearrested
Female,Other or Unknown,55-64,19,0.007802999081895218,rearrested
Female,Other or Unknown,65 or older,19,0.004346444356952305,rearrested
Female,White,24 or younger,19,0.014580114979106702,rearrested
Female,White,25-39,19,0.012824905239777808,rearrested
Female,White,40-54,19,0.01084041107644092,rearrested
Female,White,55-64,19,0.007796453043550665,rearrested
Female,White,65 or older,19,0.004343899327775836,rearrested
Male,Black,24 or younger,19,0.01872304110918996,rearrested
Male,Black,25-39,19,0.016437144271331354,rearrested
Male,Black,40-54,19,0.013885765148041952,rearrested
Male,Black,55-64,19,0.009983556127146163,rearrested
Male,Black,65 or older,19,0.0055686726090766235,rearrested
Male,Hispanic,24 or younger,19,0.017695217185257885,rearrested
Male,Hispanic,25-39,19,0.015502893180439008,rearrested
Male,Hispanic,40-54,19,0.013088382747218266,rearrested
Male,Hispanic,55-64,19,0.009406474310100396,rearrested
Male,Hispanic,65 or older,19,0.00525773924812786,rearrested
Male,Other or Unknown,24 or younger,19,0.017424893866031754,rearrested
Male,Other or Unknown,25-39,19,0.015298023785795908,rearrested
Male,Other or Unknown,40-54,19,0.012923646336789538,rearrested
Male,Other or Unknown,55-64,19,0.009291801039214051,rearrested
Male,Other or Unknown,65 or older,19,0.005182162394421766,rearrested
Male,White,24 or younger,19,0.01740219053129175,rearrested
Male,White,25-39,19,0.015280786931261177,rearrested
Male,White,40-54,19,0.01290961510516905,rearrested
Male,White,55-64,19,0.009281759458263403,rearrested
Male,White,65 or older,19,0.00517792982784004,rearrested
Female,Black,24 or younger,20,0.014918466881408578,rearrested
Female,Black,25-39,20,0.013119704782936439,rearrested
Female,Black,40-54,20,0.011088965354385062,rearrested
Female,Black,55-64,20,0.007975170298329802,rearrested
Female,Black,65 or older,20,0.004442885455713537,rearrested
Female,Hispanic,24 or younger,20,0.014072228478055686,rearrested
Female,Hispanic,25-39,20,0.012350799241912215,rearrested
Female,Hispanic,40-54,20,0.010432787908849822,rearrested
Female,Hispanic,55-64,20,0.007500351770924441,rearrested
